256,313,340,321,660,0,322,259,239,262,0,0,724,548,618,483,483,463,205,212,204,204,0,159,9537
256,313,340,321,660,0,322,260,239,262,0,0,736,535,629,483,482,464,203,213,205,204,0,159,9538
256,313,340,320,659,0,322,259,238,262,0,0,716,523,635,483,483,464,205,213,205,205,0,157,9538
255,313,340,320,659,0,323,260,238,263,0,0,701,492,631,483,482,464,205,212,204,204,0,159,9537
255,313,340,321,660,0,322,260,237,262,0,0,724,491,624,483,483,463,206,213,205,205,0,159,9537
256,313,341,321,660,0,322,259,237,262,0,0,746,550,630,483,482,463,206,212,204,205,0,159,9538
255,313,340,320,660,0,322,259,238,262,0,0,747,525,628,483,482,464,206,211,204,205,0,159,9538
256,313,340,320,660,0,322,259,239,262,0,0,736,509,619,483,483,464,206,212,205,205,0,159,9537
256,314,340,320,660,0,323,259,238,263,0,0,723,547,615,483,483,464,205,212,204,204,0,159,9537
256,313,340,320,660,0,322,259,238,262,0,0,703,520,613,483,482,464,205,213,205,205,0,159,9538
255,313,340,320,660,0,323,259,238,262,0,0,706,502,611,483,483,464,206,212,204,205,0,159,9538
256,313,340,321,660,0,323,260,238,262,0,0,711,536,619,483,482,463,205,212,204,204,0,159,9537
256,313,340,321,660,0,323,259,239,262,0,0,705,531,626,483,483,463,206,213,205,205,0,159,9537
256,313,340,321,661,0,322,259,238,262,0,0,708,519,632,483,482,464,206,212,204,205,0,159,9538
256,313,340,320,660,0,322,259,239,262,0,0,719,510,639,483,482,463,205,211,203,204,0,159,9538
256,313,340,320,659,0,323,260,238,262,0,0,746,521,636,483,483,464,206,213,205,205,0,159,9537
255,314,340,321,660,0,323,260,238,263,0,0,730,504,622,483,482,463,205,213,205,205,0,159,9537
256,314,341,321,660,0,322,260,238,262,0,0,727,497,618,483,482,464,206,213,205,205,0,160,9538
256,313,340,321,660,0,322,260,238,262,0,0,722,529,619,483,483,464,205,213,205,205,0,160,9538
256,314,340,321,661,0,322,259,238,262,0,0,689,524,621,483,482,464,205,212,203,203,0,159,9537
256,313,340,321,660,0,323,259,239,262,0,0,694,526,620,483,483,463,206,213,205,205,0,158,9537
256,313,340,321,660,0,323,259,238,262,0,0,705,556,626,483,483,464,205,212,204,204,0,159,9538
256,314,339,320,660,0,322,259,239,262,0,0,698,552,629,483,482,464,206,213,205,205,1,159,9537
256,314,340,321,660,0,323,259,238,262,0,0,705,538,630,482,483,463,206,212,205,206,0,159,9537
256,314,340,321,660,0,323,259,238,263,0,0,716,523,640,483,483,463,205,211,204,205,0,159,9538
256,313,340,321,660,0,323,260,238,263,0,0,727,525,644,483,483,463,206,213,205,205,0,159,9538
256,313,339,320,660,0,323,259,238,262,0,0,740,525,643,483,483,463,205,212,204,204,0,159,9537
255,313,340,321,660,0,323,259,238,262,0,0,751,508,632,483,482,464,203,212,204,204,0,159,9537
255,313,340,321,660,0,323,259,238,263,0,0,764,552,627,483,483,464,206,213,205,205,0,157,9538
256,313,339,321,660,0,323,260,238,263,0,0,770,531,625,483,483,463,205,212,204,204,0,159,9538
256,313,339,321,660,0,323,259,238,262,0,0,743,515,623,483,482,463,206,212,205,205,0,159,9537
256,314,340,321,660,0,323,259,237,262,0,0,718,528,619,483,483,464,207,213,204,205,0,159,9537
256,314,340,321,661,0,323,259,238,262,0,0,710,557,617,483,483,463,205,212,204,204,0,160,9538
256,313,339,321,660,0,322,260,238,262,0,0,722,571,620,483,482,464,206,213,205,205,0,159,9538
255,313,340,321,660,0,323,259,238,262,0,0,735,560,622,483,483,464,205,212,204,204,0,159,9537
255,313,340,321,660,0,323,259,239,262,0,0,740,528,618,483,482,463,205,213,205,205,0,158,9537
255,313,340,321,660,0,322,259,238,262,0,0,759,514,610,483,483,463,206,213,205,205,0,156,9538
255,313,340,321,660,0,322,260,238,263,0,0,766,531,617,483,483,464,205,212,205,205,0,156,9538
255,313,340,321,660,0,322,259,237,262,0,0,734,549,623,483,483,463,206,213,205,205,0,156,9537
255,313,339,320,660,0,323,260,237,262,0,0,692,558,626,483,483,463,205,212,204,204,0,156,9537
255,313,340,321,660,0,323,260,239,262,0,0,707,543,617,483,483,463,205,213,205,205,0,155,9538
255,313,339,321,660,0,322,259,238,262,0,0,737,510,623,483,483,464,206,213,205,206,0,155,9538
256,314,340,321,659,0,322,259,238,262,0,0,699,503,621,483,482,463,205,212,204,204,0,155,9537
255,313,340,321,660,0,323,260,237,262,0,0,699,504,612,483,483,464,205,212,204,205,0,155,9537
255,313,339,321,660,0,323,260,238,263,0,0,721,513,613,483,482,464,206,214,205,205,0,154,9538
256,314,339,321,660,0,322,259,238,262,0,0,769,526,615,483,482,464,205,213,204,204,0,155,9538
255,313,340,321,660,0,323,259,238,262,0,0,765,526,618,483,482,464,206,213,205,205,0,154,9537
255,313,340,321,660,0,323,259,238,262,0,0,753,504,627,483,483,464,205,212,204,204,0,155,9538
255,314,339,321,660,0,323,260,238,263,0,0,753,519,630,483,483,464,206,213,205,205,1,155,9538
255,313,339,321,660,0,323,259,238,263,0,0,719,525,630,483,482,464,206,212,205,205,0,155,9537
255,313,340,321,660,0,322,259,238,262,0,0,690,506,638,483,482,464,205,211,204,205,0,155,9537
255,313,339,320,660,0,323,259,238,262,0,0,693,533,644,483,482,463,205,213,205,205,0,155,9538
256,313,339,320,660,0,323,260,238,263,0,0,731,517,644,483,483,464,206,213,204,204,0,155,9538
255,313,339,321,660,0,323,260,238,262,0,0,738,490,638,483,482,463,204,213,204,204,0,155,9537
255,313,339,321,660,0,323,259,238,262,0,0,740,486,637,483,483,463,206,213,205,205,0,155,9537
256,313,340,321,660,0,323,260,239,262,0,0,752,506,636,483,482,463,206,213,205,205,0,155,9538
256,313,339,321,660,0,323,260,239,263,0,0,742,519,634,483,482,464,206,213,205,205,0,156,9538
255,313,339,321,661,0,323,260,238,263,0,0,721,514,631,483,482,463,206,213,205,205,0,156,9537
256,313,339,321,660,0,323,259,237,262,0,0,684,517,633,483,482,464,205,213,205,205,0,156,9537
255,313,340,321,660,0,323,260,238,262,0,0,690,540,637,483,482,463,206,213,205,205,0,156,9538
255,313,339,321,660,0,323,260,238,263,0,0,702,592,632,483,483,463,205,213,205,204,0,155,9538
256,314,340,321,660,0,323,259,239,262,0,0,697,541,633,483,482,463,205,213,205,205,0,155,9537
256,314,339,321,660,0,323,260,238,263,0,0,715,507,639,483,482,464,206,213,204,205,0,155,9537
256,313,339,321,660,0,323,260,238,262,0,0,728,529,635,483,482,463,205,212,204,204,0,155,9538
255,313,339,321,660,0,322,260,238,263,0,0,729,534,629,483,482,463,206,213,205,205,0,155,9538
256,313,339,320,659,0,322,259,238,262,0,0,752,490,623,483,482,464,207,212,204,205,0,155,9537
256,313,340,321,660,0,323,259,239,262,0,0,747,487,623,483,482,464,205,211,203,204,0,155,9537
255,313,339,320,660,0,324,260,238,263,0,0,742,553,626,483,483,464,205,213,205,205,0,155,9538
255,313,339,321,660,0,323,260,238,262,0,0,755,562,629,483,482,463,206,212,204,204,0,155,9538
255,313,340,321,660,0,322,259,239,262,0,0,744,555,630,483,482,464,205,213,204,205,0,155,9537
256,314,340,321,660,0,323,260,238,262,0,0,719,545,623,483,482,464,206,212,204,204,0,155,9537
256,313,339,320,660,0,323,260,238,262,0,0,667,540,616,483,483,464,204,213,204,203,0,155,9538
255,313,340,321,661,0,322,259,238,262,0,0,673,536,612,483,483,463,206,213,205,205,0,154,9538
256,313,340,320,660,0,322,259,238,262,0,0,693,530,606,483,482,464,206,213,204,204,0,155,9537
256,314,340,321,660,0,323,259,239,262,0,0,707,538,611,483,482,463,206,211,202,204,0,155,9537
255,313,340,321,660,0,323,260,239,262,0,0,729,533,621,483,483,464,206,213,205,205,0,155,9538
256,313,340,321,660,0,322,260,237,262,0,0,742,508,616,483,483,463,205,213,205,205,0,156,9538
256,313,340,321,660,0,322,260,238,262,0,0,740,494,621,483,482,463,205,213,205,205,0,156,9537
256,313,340,321,660,0,322,260,238,262,0,0,742,513,629,483,482,463,206,213,205,205,0,156,9537
255,313,340,320,660,0,323,260,238,262,0,0,750,528,634,483,483,464,204,213,204,203,0,156,9538
255,314,339,320,660,0,323,259,238,262,0,0,747,535,644,483,483,463,206,213,205,205,0,154,9537
256,313,340,321,660,0,322,259,238,262,0,0,720,564,646,483,482,463,205,212,204,204,0,155,9537
256,313,340,321,660,0,323,259,238,262,0,0,718,562,638,483,483,463,206,213,205,205,0,155,9538
256,313,340,320,661,0,323,260,238,263,0,0,711,521,635,483,482,464,206,212,204,204,0,155,9538
256,313,340,320,660,0,323,260,238,262,0,0,682,526,633,483,483,463,205,211,204,205,0,155,9537
256,313,340,321,660,0,323,259,239,262,0,0,687,533,629,483,482,463,206,213,205,205,0,155,9537
256,313,340,321,660,0,323,259,238,262,0,0,700,532,629,483,482,464,205,212,204,204,0,155,9538
256,313,340,321,660,0,323,259,239,262,0,0,711,512,631,483,483,464,204,212,204,204,0,155,9538
256,313,340,321,660,0,323,259,239,262,0,0,733,497,637,483,482,463,206,214,205,205,0,153,9537
256,313,340,321,660,0,322,259,237,262,0,0,755,484,636,483,483,464,205,212,204,204,0,155,9537
256,313,340,321,660,0,322,259,239,262,0,0,760,482,644,483,482,464,205,213,205,205,0,155,9538
256,313,340,320,660,0,323,259,238,262,0,0,764,500,641,483,483,464,207,213,204,205,0,155,9538
256,313,340,321,660,0,323,259,238,262,0,0,762,515,631,483,482,463,206,210,203,204,0,156,9537
256,313,340,321,660,0,323,259,238,262,0,0,753,518,632,483,482,464,206,213,205,205,0,155,9537
256,313,340,320,659,0,323,259,240,263,0,0,729,556,637,483,482,464,206,213,204,204,0,155,9538
